uid,split,label,domain,n_sents,path_len,mean_step,p90_step,p95_step,step_cv,burstiness,straightness,dir_persistence,turn_mean_deg,frac_backtrack,avg_nn_dist,label_name,n_sents_log,log_path_len,log_mean_step,log_p90_step,log_avg_nn_dist,is_news
cc_news::cc_00071,train,0,news,20,23.15442657470703,1.2186540365219116,1.3440264463424683,1.3481439352035522,0.07390085760163032,1.106256488551996,0.054006517766500804,-0.4577038586139679,117.50580596923828,1.0,1.0123640298843384,human,3.044522437723423,3.1844676583210267,0.7969007221611772,0.8518701542204309,0.6993101652377224,0
ai_gen::cc_00071,train,1,news,26,29.23896598815918,1.1695586442947388,1.3008054494857788,1.3136190176010132,0.10168120880813576,1.1231749891361982,0.036534601369282084,-0.47103288769721985,118.2789306640625,1.0,0.9995680451393127,ai,3.295836866004329,3.4091313572134663,0.774523757139946,0.8332592570595962,0.6929311798031178,0
emozilla/pg19::pg19_00010,train,0,pg19,44,50.80164337158203,1.1814335584640503,1.285537600517273,1.3048509359359741,0.07023908179765113,1.104464086521523,0.023507963786478177,-0.4903547167778015,119.48094177246094,1.0,1.0415139198303223,human,3.8066624897703196,3.9474218740823166,0.779982256305447,0.8266012704229934,0.7136916501869309,0
ai_gen::pg19_00010,train,1,pg19,45,54.60477828979492,1.2410176992416382,1.343714714050293,1.3607858419418335,0.0781238728230177,1.0965080053026535,0.024814392532929448,-0.487545371055603,119.31594848632812,1.0,1.0152571201324463,ai,3.828641396489095,4.018269138027804,0.8069300927089037,0.8517371552847095,0.7007467903014681,0
cc_news::cc_00124,train,0,news,36,41.73265075683594,1.1923614740371704,1.3506368398666382,1.3560760021209717,0.10439239289379346,1.137302765685937,0.030420883926126265,-0.4426601231098175,116.43659210205078,1.0,1.0560578107833862,human,3.6109179126442243,3.7549632827619353,0.784979261529118,0.8546862871312998,0.7207904652829173,0
ai_gen::cc_00124,train,1,news,48,53.619876861572266,1.1408483982086182,1.268305778503418,1.2800313234329224,0.0868087280422807,1.1219994921689243,0.022252759365683113,-0.46908286213874817,118.1120834350586,1.0,0.9667231440544128,ai,3.8918202981106265,4.000397861586267,0.7612021982301469,0.8190331997509938,0.676368779147033,0
emozilla/pg19::pg19_00016,train,0,pg19,84,104.86775970458984,1.2634669542312622,1.3728752136230469,1.3923265933990479,0.07863388029822635,1.1019889271619978,0.010158628609771231,-0.49037882685661316,119.5224609375,1.0,1.034276008605957,human,4.442651256490317,4.662190765317093,0.816897688375447,0.8641023901556615,0.7101399858666925,0
ai_gen::pg19_00016,train,1,pg19,66,83.11605834960938,1.278708577156067,1.3962430953979492,1.4240812063217163,0.07401929994489197,1.1136870681573545,0.016652850239962814,-0.5019224286079407,120.2768783569336,1.0,1.0074241161346436,ai,4.204692619390966,4.432197492266484,0.8236088689655674,0.8739021339538264,0.696852365942339,0
cc_news::cc_00096,train,0,news,18,20.314620971679688,1.1949777603149414,1.3534878492355347,1.3617545366287231,0.14366978162833888,1.1395647532960675,0.06312254640816502,-0.4409480094909668,116.43681335449219,1.0,0.9915627241134644,human,2.9444389791664403,3.059393267824946,0.7861719145008361,0.8558984189970111,0.6889196190579442,0
ai_gen::cc_00096,train,1,news,21,23.24791145324707,1.1623955965042114,1.2929002046585083,1.3037657737731934,0.08143528902663429,1.1216196772364047,0.04876483568540803,-0.44561466574668884,116.54148864746094,1.0,0.9941940307617188,ai,3.091042453358316,3.18833048803517,0.7712166795852283,0.8298174811923011,0.6902399741083658,0
cc_news::cc_00114,train,0,news,19,20.58810043334961,1.1437833309173584,1.3573334217071533,1.3618481159210205,0.12171496130685833,1.190652179576332,0.05644175648275807,-0.454152375459671,117.12914276123047,1.0,1.0199189186096191,human,2.995732273553991,3.0721422570222843,0.7625721797610331,0.8575310741561262,0.7030573713053413,0
ai_gen::cc_00114,train,1,news,20,21.34144401550293,1.1232339143753052,1.226373553276062,1.267317533493042,0.08873341725411683,1.1282757022135872,0.04609883888400664,-0.49127259850502014,119.65337371826172,1.0,0.9677567481994629,ai,3.044522437723423,3.1064434296677206,0.7529403577045319,0.800374052465164,0.676894187433329,0
cc_news::cc_00101,train,0,news,32,38.24560546875,1.2337292432785034,1.370851993560791,1.40938138961792,0.10780076925216237,1.1423749556843585,0.034099843943499686,-0.4618641436100006,117.71261596679688,1.0,1.0652964115142822,human,3.4965075614664802,3.669839475380522,0.8036724951275673,0.8632493814995691,0.7252737567969001,0
ai_gen::cc_00101,train,1,news,32,36.46556854248047,1.1763086318969727,1.2663284540176392,1.3147236108779907,0.06872271877469432,1.1176689307777037,0.02658791882295959,-0.48940718173980713,119.48756408691406,1.0,0.9570517539978027,ai,3.4965075614664802,3.623422338997553,0.7776301534476092,0.8181611009180073,0.6714391336431076,0
cc_news::cc_00086,train,0,news,31,34.58086395263672,1.1526954174041748,1.300116777420044,1.3229923248291016,0.11468706790716778,1.147737992927291,0.039594307346385055,-0.4975714087486267,120.10350036621094,1.0,0.9406226873397827,human,3.4657359027997265,3.571807963916937,0.7667207394494143,0.8329598944375329,0.6630088944300278,0
ai_gen::cc_00086,train,1,news,40,45.13036346435547,1.1571887731552124,1.280502438545227,1.350322961807251,0.08856793635604993,1.166899466302519,0.02335602336523408,-0.4810785949230194,118.92318725585938,1.0,0.9737945795059204,ai,3.713572066704308,3.831471376670609,0.7688058801076724,0.8243957864719305,0.6799578725294436,0
cc_news::cc_00001,train,0,news,58,64.97284698486328,1.1398744583129883,1.3403455018997192,1.3490723371505737,0.15364186578888753,1.1835271220534358,0.020424247069176213,-0.4702751338481903,118.47745513916016,1.0,0.9109914302825928,human,4.07753744390572,4.189243248054139,0.7607471629732153,0.8502985688548603,0.6476221808329019,0
ai_gen::cc_00001,train,1,news,37,41.99041748046875,1.16640043258667,1.2948837280273438,1.3180391788482666,0.08704920682510435,1.1300057356153277,0.02835867968090225,-0.4758852422237396,118.58716583251953,1.0,1.0113048553466797,ai,3.6375861597263857,3.760977241567545,0.773067003415761,0.8306821790601734,0.698783693208172,0
cc_news::cc_00080,train,0,news,30,32.093421936035156,1.1066696643829346,1.304975152015686,1.3552124500274658,0.12581419365140561,1.2245862461422858,0.03231271049023796,-0.4752172827720642,118.58970642089844,1.0,0.928946852684021,human,3.4339872044851463,3.4993345295826903,0.7451083424562268,0.8350698963539281,0.656974181799101,0
ai_gen::cc_00080,train,1,news,40,43.432682037353516,1.1136585474014282,1.2745590209960938,1.2920714616775513,0.12021999733452274,1.1602043235705102,0.02655786298186563,-0.4692412316799164,118.30213165283203,1.0,0.9217162132263184,ai,3.713572066704308,3.7939752805851246,0.7484203547246787,0.8217861966893151,0.6532186478391729,0
cc_news::cc_00092,train,0,news,19,20.842872619628906,1.1579374074935913,1.305801510810852,1.3427250385284424,0.12489116931578016,1.159583436753868,0.06648486209500508,-0.42531171441078186,115.40410614013672,1.0,1.0067921876907349,human,2.995732273553991,3.0838746724301545,0.7691528615467076,0.8354283430384861,0.6965375207016745,0
ai_gen::cc_00092,train,1,news,26,29.050273895263672,1.162010908126831,1.2634769678115845,1.3201490640640259,0.08449231733084608,1.1360900786989843,0.0404648855831409,-0.4804708957672119,118.8626937866211,1.0,0.995292067527771,ai,3.295836866004329,3.402871775590716,0.771038764591352,0.816902112366773,0.690790439389721,0
emozilla/pg19::pg19_00015,train,0,pg19,95,118.75591278076172,1.2633607387542725,1.3681975603103638,1.4028844833374023,0.08120616204921408,1.1104385630343363,0.011486195297957191,-0.48967379331588745,119.44243621826172,1.0,1.0440987348556519,human,4.564348191467836,4.785455611111832,0.8168507612625932,0.8621291427268581,0.7149569758987225,0
ai_gen::pg19_00015,train,1,pg19,32,37.0972785949707,1.1966863870620728,1.3805471658706665,1.4074687957763672,0.09404322947378975,1.1761383859564074,0.03406172039117603,-0.4953250586986542,119.8369140625,1.0,1.0352421998977661,ai,3.4965075614664802,3.6401428516280325,0.7869500372242519,0.8673303628863847,0.7106148289613587,0
cc_news::cc_00066,train,0,news,41,47.87516784667969,1.1968791484832764,1.3418803215026855,1.3518016338348389,0.09580216057521015,1.129438703604082,0.028362764864558205,-0.4614161550998688,117.62191772460938,1.0,1.0428308248519897,human,3.7376696182833684,3.889269452502798,0.7870377843716508,0.850954162888906,0.7143365051879771,0
ai_gen::cc_00066,train,1,news,40,43.33836364746094,1.1112401485443115,1.234387755393982,1.2743141651153564,0.10512658931921619,1.1467495723435837,0.028944244650860162,-0.4401088058948517,116.34808349609375,1.0,0.9609249830245972,ai,3.713572066704308,3.7918502988490963,0.7472755229569609,0.8039672555917369,0.6734162920330231,0
emozilla/pg19::pg19_00033,train,0,pg19,30,31.883779525756836,1.0994406938552856,1.3451573848724365,1.3658579587936401,0.15591994417719218,1.2423207240064005,0.04130334701201218,-0.4663201868534088,118.1355209350586,1.0,0.8739386200904846,human,3.4339872044851463,3.4929795126620355,0.7416709729961892,0.8523525147303209,0.6280424298595931,0
ai_gen::pg19_00033,train,1,pg19,36,42.21207809448242,1.2060593366622925,1.3001790046691895,1.3150222301483154,0.07155871895454047,1.0903462128044892,0.029265171260269285,-0.480305552482605,118.81193542480469,1.0,1.0440561771392822,ai,3.6109179126442243,3.7661200416937426,0.7912078183219238,0.8329869480236921,0.7149361558871098,0
cc_news::cc_00053,train,0,news,17,17.87721824645996,1.1173261404037476,1.2894304990768433,1.328019380569458,0.11177293156760147,1.1885691496382493,0.0700181287662794,-0.4671114385128021,118.41569519042969,1.0,0.8407520651817322,human,2.8903717578961645,2.937955811221059,0.7501540381064776,0.8283030962781159,0.61017421919013,0
ai_gen::cc_00053,train,1,news,22,22.517356872558594,1.0722551345825195,1.2626442909240723,1.3000508546829224,0.12179130097085518,1.2124454458200213,0.052825380032154284,-0.4862399101257324,119.4377212524414,1.0,0.9070489406585693,ai,3.1354942159291497,3.157738738848154,0.7286374512678353,0.8165341695524707,0.6455569899798872,0
cc_news::cc_00081,train,0,news,18,18.689224243164062,1.0993661880493164,1.3176817893981934,1.3573386669158936,0.17714777960702816,1.234655642196056,0.06424938761259845,-0.459000825881958,117.68673706054688,1.0,0.9361845850944519,human,2.9444389791664403,2.9800714933560535,0.7416354839593877,0.8405674574087261,0.6607193278500014,0
ai_gen::cc_00081,train,1,news,37,41.89611053466797,1.1637808084487915,1.2962415218353271,1.3054336309432983,0.09245540666261896,1.1217177852264075,0.022546942432057942,-0.4854408800601959,119.2162094116211,1.0,0.9773481488227844,ai,3.6375861597263857,3.758781158296232,0.7718570658581196,0.8312736653619728,0.6817566282410626,0
cc_news::cc_00013,train,0,news,15,14.025457382202148,1.0018184185028076,1.2688781023025513,1.3308327198028564,0.20387738101819017,1.3284171015645967,0.09931673928407607,-0.44757822155952454,118.03351593017578,1.0,0.7646633982658386,human,2.772588722239781,2.709745921369066,0.6940559767309831,0.8192854812618181,0.5679599630001235,0
ai_gen::cc_00013,train,1,news,26,28.25876808166504,1.1303507089614868,1.2539328336715698,1.298965334892273,0.11180613640325356,1.149170186379192,0.04218859353769402,-0.44154056906700134,116.625244140625,1.0,0.9465122222900391,ai,3.295836866004329,3.376179292233499,0.7562866182622601,0.812676616447582,0.6660391671599052,0
emozilla/pg19::pg19_00014,train,0,pg19,18,19.997238159179688,1.1763081550598145,1.2949433326721191,1.3077857494354248,0.0882774620301597,1.1117713872924846,0.06676846082031897,-0.42744266986846924,115.34923553466797,1.0,1.0739256143569946,human,2.9444389791664403,3.0443909128448667,0.7776299343439382,0.8307081515615293,0.7294432433767729,0
ai_gen::pg19_00014,train,1,pg19,41,48.862998962402344,1.2215750217437744,1.3596707582473755,1.402013897895813,0.09401363005946839,1.147710024303966,0.02585437611668291,-0.4758564829826355,118.55229949951172,1.0,1.0532153844833374,ai,3.7376696182833684,3.9092792239481127,0.7982164135838024,0.8585221000879889,0.7194070446056768,0
emozilla/pg19::pg19_00031,train,0,pg19,30,34.93851089477539,1.2047762870788574,1.3643805980682373,1.384437084197998,0.09941171165261742,1.1491237826016674,0.038166200882178154,-0.4778815805912018,118.7235107421875,1.0,1.0216213464736938,human,3.4339872044851463,3.581809447407873,0.7906260466445948,0.8605160840759407,0.7038998362336133,0
ai_gen::pg19_00031,train,1,pg19,59,72.74888610839844,1.2542911767959595,1.365497350692749,1.4053325653076172,0.06938872590380275,1.1204197169722319,0.01879005100184136,-0.4883330762386322,119.35594177246094,1.0,1.0473500490188599,ai,4.0943445622221,4.300665891490932,0.8128355895262545,0.8609882961107379,0.716546297930766,0
cc_news::cc_00057,train,0,news,25,26.59868049621582,1.1082783937454224,1.302227258682251,1.3692197799682617,0.14139018510755277,1.2354475082201626,0.053271739349457156,-0.5029677748680115,120.8306655883789,1.0,0.8991756439208984,human,3.258096538021482,3.317767963472138,0.7458716873033843,0.8338770277042269,0.6414199204022899,0
ai_gen::cc_00057,train,1,news,41,44.952552795410156,1.1238138675689697,1.2855830192565918,1.2923953533172607,0.10533781700964634,1.150008369367977,0.02194454081417904,-0.47523778676986694,118.62361907958984,1.0,0.9240631461143494,ai,3.7376696182833684,3.8276094031978074,0.7532134665684044,0.8266211424601143,0.6544391719306962,0
cc_news::cc_00032,train,0,news,62,68.07861328125,1.1160428524017334,1.3323450088500977,1.3660508394241333,0.18601242452754874,1.2240128920526274,0.02058824538842568,-0.4750658869743347,118.9702377319336,0.9833333333333333,0.8157060742378235,human,4.143134726391533,4.235245178978119,0.7495477653986163,0.8468742030214215,0.5964744136861586,0
ai_gen::cc_00032,train,1,news,43,49.039615631103516,1.1676099300384521,1.2909919023513794,1.309348225593567,0.08684139367494442,1.1213918209391431,0.02080325851909709,-0.4937324523925781,119.89482879638672,1.0,0.9230294227600098,ai,3.784189633918261,3.912815004336266,0.7736251458205929,0.8289848689174818,0.653901766936815,0
cc_news::cc_00125,train,0,news,37,40.28340148925781,1.1189833879470825,1.2824100255966187,1.3188287019729614,0.12649297469720644,1.178595425255903,0.03159806587600137,-0.47067975997924805,118.47853088378906,1.0,0.8941940069198608,human,3.6375861597263857,3.7204605181966466,0.7509364396835034,0.8252319134752498,0.6387934218938994,0
ai_gen::cc_00125,train,1,news,49,55.6392822265625,1.1591516733169556,1.2920836210250854,1.298815369606018,0.08098783237061243,1.1204878528866624,0.025090433967862886,-0.4914875328540802,119.61617279052734,1.0,0.9586327075958252,ai,3.912023005428146,4.036702776751539,0.7697154007172717,0.8294612820548113,0.6722466316422107,0
cc_news::cc_00045,train,0,news,43,47.90162658691406,1.1405149698257446,1.3289947509765625,1.3526039123535156,0.14218899875219218,1.185958929201069,0.027895863137132357,-0.4508947432041168,117.25664520263672,1.0,0.9135974645614624,human,3.784189633918261,3.889810659463682,0.7610464401900622,0.8454367371326237,0.648984959815868,0
ai_gen::cc_00045,train,1,news,44,49.81235122680664,1.1584267616271973,1.3232414722442627,1.3342037200927734,0.10349054724270383,1.1517376534167056,0.02573768137240524,-0.45369020104408264,117.1135482788086,1.0,1.0154173374176025,ai,3.8066624897703196,3.928139459418019,0.7693796052210264,0.8429633968338166,0.7008262892969479,0
cc_news::cc_00112,train,0,news,36,37.102577209472656,1.0600736141204834,1.3110421895980835,1.3200647830963135,0.17505659517813144,1.245257655233965,0.03531956421807531,-0.47970518469810486,119.31786346435547,1.0,0.798046350479126,human,3.6109179126442243,3.6402819231381964,0.7227417171729529,0.8376985871178524,0.5867007146265719,0
ai_gen::cc_00112,train,1,news,43,46.17790222167969,1.0994738340377808,1.267160177230835,1.2996697425842285,0.12053755507247747,1.182083376927719,0.027868512840699,-0.4764750003814697,118.65127563476562,1.0,0.8806040287017822,ai,3.784189633918261,3.853925609694689,0.7416867581150697,0.8185280250641469,0.6315930171013303,0
cc_news::cc_00006,train,0,news,51,58.313358306884766,1.1662671566009521,1.334737777709961,1.3505715131759644,0.13121372794483235,1.1580292778808958,0.022707317690246497,-0.44505488872528076,116.67420959472656,1.0,0.9022290706634521,human,3.9512437185814275,4.0828345471929,0.7730054819705929,0.8478995840480454,0.6430263936028509,0
ai_gen::cc_00006,train,1,news,51,59.73650360107422,1.1947300434112549,1.3157461881637573,1.3731883764266968,0.10074471379406026,1.1493712608956823,0.020897639739824208,-0.4609236717224121,117.61522674560547,1.0,1.0168352127075195,ai,3.9512437185814275,4.106544894593535,0.7860590519072306,0.8397319631023917,0.7015295564314984,0
cc_news::cc_00083,train,0,news,21,24.116741180419922,1.2058370113372803,1.3338978290557861,1.3878731727600098,0.08860315874153106,1.1509624930318727,0.055098341972132814,-0.49642854928970337,119.93094635009766,1.0,1.0742731094360352,human,3.091042453358316,3.2235346031054988,0.791107033848462,0.8475397578658433,0.7296107836047085,0
ai_gen::cc_00083,train,1,news,23,26.10227394104004,1.1864670515060425,1.3135610818862915,1.3593437671661377,0.07053804645256441,1.1457071356844746,0.037844907738769196,-0.5134184956550598,121.10655212402344,1.0,0.9917786717414856,ai,3.1780538303479458,3.29961763362894,0.7822870226999206,0.8387879313878056,0.6890280444258815,0
emozilla/pg19::pg19_00011,train,0,pg19,30,32.90907287597656,1.1347956657409668,1.2706618309020996,1.2855267524719238,0.08946116601787447,1.1328266323888398,0.034012650783895426,-0.4595513939857483,117.50041198730469,1.0,1.0015569925308228,human,3.4339872044851463,3.5236826150376417,0.758370935187493,0.8200713444627565,0.6939253739543182,0
ai_gen::pg19_00011,train,1,pg19,46,54.36827087402344,1.208183765411377,1.3272477388381958,1.3449170589447021,0.07405271766687045,1.1131725962942858,0.021085505068088584,-0.49209997057914734,119.62808227539062,1.0,0.998772919178009,ai,3.8501476017100584,4.014006701776249,0.7921703520401528,0.8446863414115392,0.692533451856011,0
cc_news::cc_00095,train,0,news,39,43.951263427734375,1.1566121578216553,1.3273941278457642,1.3724288940429688,0.12641674206053857,1.1865938679276833,0.03232611024461965,-0.43321099877357483,115.82957458496094,1.0,0.9811971783638,human,3.6888794541139363,3.805578867924946,0.7685385449449157,0.8447492416353628,0.6837012975252985,0
ai_gen::cc_00095,train,1,news,47,54.09342956542969,1.1759440898895264,1.312711238861084,1.3263287544250488,0.0947753652123055,1.1278841960492547,0.022801479756941124,-0.48612135648727417,119.24329376220703,1.0,1.0169955492019653,ai,3.871201010907891,4.009030463412058,0.7774626346790074,0.8384205327671254,0.7016090523270845,0
cc_news::cc_00109,train,0,news,25,29.16451644897461,1.2151881456375122,1.3670110702514648,1.3809953927993774,0.10776228335095323,1.136445741143848,0.04316569434854315,-0.49007079005241394,119.70065307617188,1.0,0.9932647943496704,human,3.258096538021482,3.406666281562835,0.7953373414868368,0.8616280074332316,0.6897738945977673,0
ai_gen::cc_00109,train,1,news,34,38.688072204589844,1.1723657846450806,1.3015724420547485,1.3144272565841675,0.08411412070356829,1.1211750409288626,0.027891714067636207,-0.4767555296421051,118.6056900024414,1.0,0.9957164525985718,ai,3.5553480614894135,3.6810506943024204,0.7758167970292397,0.8335925597975048,0.6910031099817582,0
emozilla/pg19::pg19_00020,train,0,pg19,59,73.25443267822266,1.263007402420044,1.3666516542434692,1.387355923652649,0.07669595693156489,1.0984543091301306,0.018008764875768166,-0.49652132391929626,119.95055389404297,1.0,1.010298490524292,human,4.0943445622221,4.307497475270875,0.8166946377110278,0.861476152081634,0.6982832137939468,0
ai_gen::pg19_00020,train,1,pg19,40,47.153438568115234,1.2090625762939453,1.326735019683838,1.3331737518310547,0.07788266222660647,1.1026507460982176,0.025926258663241483,-0.49699732661247253,119.91020965576172,1.0,1.042188286781311,ai,3.713572066704308,3.8743925493623212,0.7925682519199335,0.8444660057622533,0.7140219225344233,0
cc_news::cc_00060,train,0,news,84,93.79898834228516,1.1301082372665405,1.3552857637405396,1.3832422494888306,0.16035548655660603,1.2239909451800264,0.015154571939581377,-0.4547075927257538,117.50123596191406,0.9878048780487805,0.8698192834854126,human,4.442651256490317,4.551758737709153,0.7561727940483581,0.8566620635211063,0.6258417863491914,0
ai_gen::cc_00060,train,1,news,42,43.602447509765625,1.0634742975234985,1.292863130569458,1.3623384237289429,0.17220272312640506,1.281026186434524,0.025703885873464144,-0.46212881803512573,117.85762786865234,1.0,0.8705582618713379,ai,3.7612001156935624,3.797788734420911,0.7243911143652972,0.8298013119806167,0.6262369220736358,0
cc_news::cc_00117,train,0,news,47,56.1739616394043,1.2211730480194092,1.3474252223968506,1.3631467819213867,0.08998378016970861,1.1162601272040231,0.023334017314801427,-0.48755788803100586,119.36196899414062,1.0,1.0445940494537354,human,3.871201010907891,4.046098578649121,0.7980354563388045,0.8533190774488802,0.7151992609647012,0
ai_gen::cc_00117,train,1,news,41,46.13789749145508,1.1534473896026611,1.2728064060211182,1.2844842672348022,0.08812321475034572,1.1136045551901304,0.023653293761693586,-0.49234580993652344,119.66243743896484,1.0,0.9543886780738831,ai,3.7376696182833684,3.8530772951440966,0.7670699950314198,0.8210153701129671,0.6700774479001415,0
cc_news::cc_00005,train,0,news,32,35.42658615112305,1.14279305934906,1.3294448852539062,1.3570027351379395,0.15115336574772645,1.1874439768733864,0.03874724718788371,-0.44433411955833435,116.71211242675781,1.0,0.9289740920066833,human,3.4965075614664802,3.5952988968057444,0.762110145962609,0.845629992520219,0.6569883030437058,0
ai_gen::cc_00005,train,1,news,41,44.83494186401367,1.1208735704421997,1.3058570623397827,1.3253118991851807,0.1365369799465289,1.182391961174662,0.02593822817866539,-0.45786935091018677,117.66585540771484,1.0,0.937511146068573,ai,3.7376696182833684,3.8250467230375373,0.7518280653392233,0.835452434817204,0.6614042350384037,0
emozilla/pg19::pg19_00025,train,0,pg19,15,15.575210571289062,1.1125150918960571,1.232181191444397,1.2506780624389648,0.09875586836592389,1.124189749467859,0.0815938018314218,-0.4386793375015259,116.21548461914062,1.0,1.021885871887207,human,2.772588722239781,2.807908240141399,0.747879224316481,0.8029792201867743,0.7040306758239023,0
ai_gen::pg19_00025,train,1,pg19,57,70.63153076171875,1.2612773180007935,1.3765578269958496,1.3902275562286377,0.07435986825018316,1.1022378158921755,0.019044936259804687,-0.49805042147636414,119.98835754394531,1.0,1.0353357791900635,ai,4.060443010546419,4.271535350797552,0.8159298385834348,0.8656531496165571,0.710660807342215,0
cc_news::cc_00079,train,0,news,25,27.482746124267578,1.1451144218444824,1.3098046779632568,1.3300970792770386,0.1307933178885702,1.161540763003784,0.048948021545611405,-0.4471864402294159,116.8995590209961,1.0,0.9947537183761597,human,3.258096538021482,3.3492985047980395,0.7631928944745067,0.837162965964466,0.6905205932858091,0
ai_gen::cc_00079,train,1,news,27,31.047714233398438,1.1941428184509277,1.321479082107544,1.3359535932540894,0.07852167412910173,1.11875528840512,0.03168008349211669,-0.48441174626350403,119.06643676757812,1.0,1.0263962745666504,ai,3.332204510175204,3.467225862052655,0.7857914547439889,0.8422045179300482,0.7062589812544924,0
emozilla/pg19::pg19_00032,val,0,pg19,65,77.09611511230469,1.2046267986297607,1.3632911443710327,1.382300615310669,0.11201882417872606,1.1474928308766341,0.0162869912540566,-0.48187798261642456,119.00140380859375,1.0,0.9735918641090393,human,4.189654742026425,4.357940313128348,0.7905582422519147,0.8600552002515798,0.6798551638638721,0
ai_gen::pg19_00032,val,1,pg19,44,53.47127151489258,1.2435179948806763,1.3412126302719116,1.3614423274993896,0.07734306134797547,1.0948312232738813,0.025581653929076853,-0.5024083256721497,120.44964599609375,1.0,1.0288615226745605,ai,3.8066624897703196,3.997673434521195,0.8080451672979567,0.8506690132059193,0.7074748094631318,0
cc_news::cc_00065,val,0,news,28,29.548498153686523,1.0943888425827026,1.3100284337997437,1.3562538623809814,0.15053329926060263,1.2392796870800062,0.04646898096511324,-0.46256715059280396,117.81005859375,1.0,0.930639386177063,human,3.367295829986474,3.4193155241370716,0.7392617888974209,0.837259833462165,0.6578512362276278,0
ai_gen::cc_00065,val,1,news,43,48.500404357910156,1.1547715663909912,1.2751564979553223,1.2877459526062012,0.08284578616573565,1.1151521132700555,0.018917053835547804,-0.4970724582672119,120.02190399169922,1.0,0.9300685524940491,ai,3.784189633918261,3.9019808383879497,0.7676847162624225,0.8220488403470007,0.6575555217129627,0
cc_news::cc_00106,val,0,news,26,27.12545394897461,1.0850181579589844,1.1960113048553467,1.2046411037445068,0.08927992559039484,1.1102497178567348,0.04947613832528803,-0.4684506952762604,118.26409912109375,1.0,0.9338260889053345,human,3.295836866004329,3.336675000802315,0.7347775640660729,0.7866426715645194,0.6595004699812378,0
ai_gen::cc_00106,val,1,news,27,29.2423152923584,1.1247044801712036,1.2967357635498047,1.323306679725647,0.12369852846474397,1.1765816737237815,0.030310854785229914,-0.43854424357414246,116.16963958740234,1.0,0.9523947834968567,ai,3.332204510175204,3.409242112281207,0.75363272455078,0.8314888816304955,0.6690567131858891,0
cc_news::cc_00094,val,0,news,42,50.230377197265625,1.2251311540603638,1.3552595376968384,1.3789410591125488,0.09273612102380788,1.1255456646754092,0.02615901364121853,-0.48946839570999146,119.5084457397461,1.0,1.0334111452102661,human,3.7612001156935624,3.9363326607439473,0.7998158595260846,0.8566509284859785,0.7097147499151458,0
ai_gen::cc_00094,val,1,news,47,53.27122116088867,1.1580699682235718,1.2868280410766602,1.3114324808120728,0.08796388964226116,1.1324294013276415,0.016252968147041285,-0.48828980326652527,119.3880844116211,1.0,0.961312472820282,ai,3.871201010907891,3.9939940894047745,0.7692142890274705,0.8271657224790189,0.6736138781309112,0
cc_news::cc_00078,val,0,news,31,35.30973434448242,1.1769911050796509,1.334168553352356,1.3706716299057007,0.13981775324329473,1.164555640215971,0.03920804800764026,-0.4426333010196686,116.46676635742188,1.0,1.0211286544799805,human,3.4657359027997265,3.592085869081177,0.7779436963826258,0.847655747774596,0.7036560952177027,0
ai_gen::cc_00078,val,1,news,31,34.71867752075195,1.1572892665863037,1.3125174045562744,1.3291007280349731,0.10518819904634955,1.1484602565738116,0.037637790861144674,-0.4597620666027069,117.58982849121094,1.0,0.9631860256195068,ai,3.4657359027997265,3.5756737318277256,0.7688524643897958,0.838336716670726,0.6745686767847028,0
emozilla/pg19::pg19_00009,val,0,pg19,29,32.80796813964844,1.17171311378479,1.3169182538986206,1.320523977279663,0.12041869136371477,1.1270028147189264,0.03388286078620419,-0.48080623149871826,119.04096984863281,1.0,1.0100743770599365,human,3.4011973816621555,3.520696518482356,0.7755163094550211,0.8402379638173277,0.6981717248987775,0
ai_gen::pg19_00009,val,1,pg19,48,57.73377227783203,1.228378176689148,1.342024564743042,1.35402512550354,0.07158106288357095,1.102286861813148,0.022930557058737477,-0.4842537045478821,119.08086395263672,1.0,1.0353717803955078,ai,3.8918202981106265,4.073014898321912,0.8012740458519613,0.8510157539091787,0.7106784952772575,0
cc_news::cc_00091,val,0,news,23,26.24027442932129,1.192739725112915,1.2926664352416992,1.317371129989624,0.07817957351334608,1.1044917028011334,0.04654905527262625,-0.4592048227787018,117.60029602050781,1.0,0.9907025098800659,human,3.1780538303479458,3.304696555728409,0.785151777993165,0.8297155224005665,0.6884875964797217,0
ai_gen::cc_00091,val,1,news,23,24.597030639648438,1.1180468797683716,1.2588080167770386,1.287567377090454,0.10950286239560762,1.1516219940223353,0.05077088093233771,-0.5074021220207214,121.06998443603516,1.0,0.8871743679046631,ai,3.1780538303479458,3.2424763541193493,0.7504943809136629,0.814837247941218,0.635080666942291,0
cc_news::cc_00000,val,0,news,53,60.28323745727539,1.1592930555343628,1.3526633977890015,1.3786158561706543,0.15503546068282759,1.18918667681832,0.023670644177782935,-0.482526034116745,119.00528717041016,1.0,0.9399341940879822,human,3.9889840465642745,4.115506354605966,0.7697808790208439,0.8555480471488949,0.662654051926716,0
ai_gen::cc_00000,val,1,news,37,41.62844467163086,1.1563457250595093,1.2880470752716064,1.3025567531585693,0.08845489432042287,1.1264423129945926,0.02814476405220475,-0.4650956690311432,117.89434814453125,1.0,0.9396493434906006,ai,3.6375861597263857,3.7525217457491475,0.7684149950426352,0.8276986481623634,0.6625072059598053,0
